,order_id,tracking_number,date_creation,date_shipping,shipper,history,Shipping_Status,Expected_Arrival,Arrival_Status
101,33815335,1256743924,2023-10-17,2023-10-17,DHL,"[('2023-10-17', 'Shipment picked up'), ('2023-10-17', 'Processed at belfast-united kingdom'), ('2023-10-17', 'Shipment is in transit to destination'), ('2023-10-17', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-17', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-18', 'Processed at east midlands-united kingdom'), ('2023-10-18', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-18', 'Shipment is in transit to destination'), ('2023-10-18', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-18', 'Arrived at dhl sort facility  valencia-spain'), ('2023-10-18', 'Arrived at dhl delivery facility  valencia-spain'), ('2023-10-18', 'Delivery attempt could not be completed'), ('2023-10-18', 'Shipment is scheduled for delivery'), ('2023-10-18', 'Processed at valencia-spain'), ('2023-10-18', 'Shipment has departed from a dhl facility valencia-spain'), ('2023-10-18', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-18', 'Processed at vitoria-spain'), ('2023-10-18', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-19', 'Arrived at dhl sort facility  barcelona-spain'), ('2023-10-19', 'Processed at barcelona-spain'), ('2023-10-19', 'Shipment has departed from a dhl facility barcelona-spain'), ('2023-10-19', 'Arrived at dhl delivery facility  barcelona-spain'), ('2023-10-19', 'Shipment is out with courier for delivery'), ('2023-10-19', 'Awaiting collection by the consignee'), ('2023-10-19', 'Delivered')]",Shipped On Time,2023-10-19,On Time
102,33817054,1Z0438R96890765896,2023-10-17,2023-10-17,UPS,"[('2023-10-17', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-17', 'Collection scan '), ('2023-10-17', 'Origin scan'), ('2023-10-18', 'Departed from facility'), ('2023-10-18', 'Arrived at facility'), ('2023-10-18', 'Processing at ups facility'), ('2023-10-18', 'Out for delivery today'), ('2023-10-18', 'Delivered ')]",Shipped On Time,2023-10-19,On Time
103,33818990,1Z0438R96897008174,2023-10-17,2023-10-17,UPS,"[('2023-10-17', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-17', 'Collection scan '), ('2023-10-17', 'Origin scan'), ('2023-10-18', 'Departed from facility'), ('2023-10-18', 'Arrived at facility'), ('2023-10-18', 'Processing at ups facility'), ('2023-10-18', 'Out for delivery today'), ('2023-10-18', 'Customer was not available when ups attempted delivery. will deliver to a nearby ups access point™ for customer coll.'), ('2023-10-18', 'Delivered '), ('2023-10-18', 'Ups access point™ possession '), ('2023-10-24', 'The package remains at the ups access point™ location and is reaching the maximum days allowed to be held.')]",Shipped On Time,2023-10-19,Overdue
104,33819363,1470019600,2023-10-17,2023-10-17,DHL,"[('2023-10-17', 'Shipment picked up'), ('2023-10-17', 'Processed at belfast-united kingdom'), ('2023-10-17', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-17', 'Processed at dublin-ireland, republic of'), ('2023-10-17', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-18', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-18', 'Processed at leipzig-germany'), ('2023-10-18', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-18', 'Arrived at dhl sort facility  barcelona-spain'), ('2023-10-18', 'Processed at barcelona-spain'), ('2023-10-18', 'Shipment has departed from a dhl facility barcelona-spain'), ('2023-10-18', 'Arrived at dhl delivery facility  barcelona-spain'), ('2023-10-18', 'Shipment is out with courier for delivery'), ('2023-10-18', 'Delivered')]",Shipped On Time,2023-10-19,On Time
105,33822800,1558959986,2023-10-17,2023-10-18,DHL,"[('2023-10-18', 'Shipment picked up'), ('2023-10-18', 'Processed at belfast-united kingdom'), ('2023-10-18', 'Shipment is in transit to destination'), ('2023-10-18', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-18', 'Shipment is in transit to destination'), ('2023-10-18', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-19', 'Arrived at dhl sort facility  brussels-belgium'), ('2023-10-19', 'Processed at brussels-belgium'), ('2023-10-19', 'Shipment has departed from a dhl facility brussels-belgium'), ('2023-10-19', 'Arrived at dhl delivery facility  brussels-belgium'), ('2023-10-19', 'Shipment is out with courier for delivery'), ('2023-10-19', 'Awaiting collection by the consignee'), ('2023-10-19', 'Delivered')]",Shipped On Time,2023-10-20,On Time
106,33824264,1558958785,2023-10-17,2023-10-18,DHL,"[('2023-10-18', 'Shipment picked up'), ('2023-10-18', 'Processed at belfast-united kingdom'), ('2023-10-18', 'Shipment is in transit to destination'), ('2023-10-18', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-19', 'Processed at east midlands-united kingdom'), ('2023-10-19', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-19', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-19', 'Processed at vitoria-spain'), ('2023-10-19', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-19', 'Arrived at dhl sort facility  alicante-spain'), ('2023-10-19', 'Processed at alicante-spain'), ('2023-10-19', 'Shipment has departed from a dhl facility alicante-spain'), ('2023-10-19', 'Arrived at dhl delivery facility  alicante-spain'), ('2023-10-19', 'Shipment is out with courier for delivery'), ('2023-10-19', 'Delivered')]",Shipped On Time,2023-10-20,On Time
107,33830071,9946705156,2023-10-17,2023-10-18,DHL,"[('2023-10-18', 'Shipment picked up'), ('2023-10-18', 'Processed at belfast-united kingdom'), ('2023-10-18', 'Shipment is in transit to destination'), ('2023-10-18', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-19', 'Processed at east midlands-united kingdom'), ('2023-10-19', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-19', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-19', 'Shipment is in transit to destination'), ('2023-10-19', 'Arrived at dhl sort facility  valencia-spain'), ('2023-10-19', 'Shipment is out with courier for delivery'), ('2023-10-19', 'Delivered')]",Shipped On Time,2023-10-20,On Time
108,33833894,6801919165,2023-10-17,2023-10-18,DHL,"[('2023-10-23', 'Shipment picked up'), ('2023-10-23', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-23', 'Processed at belfast-united kingdom'), ('2023-10-23', 'Processed at dublin-ireland, republic of'), ('2023-10-23', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-24', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-24', 'Processed at leipzig-germany'), ('2023-10-24', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-24', 'Arrived at dhl sort facility  cologne-germany'), ('2023-10-24', 'Processed at cologne-germany'), ('2023-10-24', 'Shipment has departed from a dhl facility cologne-germany'), ('2023-10-24', 'Arrived at dhl delivery facility  dortmund-germany'), ('2023-10-24', 'Processed at dortmund-germany'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Delivered')]",Shipped On Time,2023-10-20,Late
109,33833966,9946707514,2023-10-17,2023-10-18,DHL,"[('2023-10-18', 'Shipment picked up'), ('2023-10-18', 'Processed at belfast-united kingdom'), ('2023-10-18', 'Shipment is in transit to destination'), ('2023-10-18', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-18', 'Shipment is in transit to destination'), ('2023-10-18', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-19', 'Arrived at dhl sort facility  brussels-belgium'), ('2023-10-19', 'Processed at brussels-belgium'), ('2023-10-19', 'Shipment has departed from a dhl facility brussels-belgium'), ('2023-10-19', 'Processed at bordeaux-france'), ('2023-10-19', 'Shipment has departed from a dhl facility bordeaux-france'), ('2023-10-19', 'Arrived at dhl delivery facility  bordeaux-france'), ('2023-10-19', 'Shipment is on hold'), ('2023-10-20', 'Shipment is out with courier for delivery'), ('2023-10-20', 'Delivered')]",Shipped On Time,2023-10-20,On Time
110,33835128,1Z0438R96894939316,2023-10-17,2023-10-18,UPS,"[('2023-10-18', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-18', 'Collection scan '), ('2023-10-18', 'Origin scan'), ('2023-10-18', 'Departed from facility'), ('2023-10-18', 'Arrived at facility'), ('2023-10-18', 'Processing at ups facility'), ('2023-10-19', 'Departed from facility'), ('2023-10-19', 'Arrived at facility'), ('2023-10-19', 'Processing at ups facility'), ('2023-10-19', 'Out for delivery today'), ('2023-10-19', 'Delivered ')]",Shipped On Time,2023-10-20,On Time
111,33839409,1Z0438R96895118586,2023-10-17,2023-10-18,UPS,"[('2023-10-18', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-18', 'Collection scan '), ('2023-10-18', 'Origin scan'), ('2023-10-18', 'Departed from facility'), ('2023-10-18', 'Arrived at facility'), ('2023-10-19', 'Departed from facility'), ('2023-10-19', 'Processing at ups facility'), ('2023-10-19', 'Out for delivery today'), ('2023-10-19', 'Delivered ')]",Shipped On Time,2023-10-20,On Time
112,33850728,1Z0438R96891720306,2023-10-18,2023-10-18,UPS,"[('2023-10-18', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-18', 'Collection scan '), ('2023-10-18', 'Origin scan'), ('2023-10-18', 'Departed from facility'), ('2023-10-18', 'Arrived at facility'), ('2023-10-19', 'Departed from facility'), ('2023-10-19', 'Arrived at facility'), ('2023-10-19', 'Processing at ups facility'), ('2023-10-19', 'Out for delivery today'), ('2023-10-19', 'Delivered ')]",Shipped On Time,2023-10-20,On Time
113,33856612,1Z0438R96895410803,2023-10-18,2023-10-18,UPS,"[('2023-10-18', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-18', 'Collection scan '), ('2023-10-18', 'Origin scan'), ('2023-10-18', 'Departed from facility'), ('2023-10-18', 'Arrived at facility'), ('2023-10-19', 'Departed from facility'), ('2023-10-19', 'Arrived at facility'), ('2023-10-19', 'Processing at ups facility'), ('2023-10-19', 'Out for delivery today'), ('2023-10-19', 'Delivered ')]",Shipped On Time,2023-10-23,On Time
114,33860688,1Z0438R96891298925,2023-10-18,2023-10-19,UPS,"[('2023-10-19', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-19', 'Collection scan '), ('2023-10-19', 'Origin scan'), ('2023-10-19', 'Departed from facility'), ('2023-10-19', 'Arrived at facility'), ('2023-10-19', 'Departed from facility'), ('2023-10-20', 'Arrived at facility'), ('2023-10-20', 'Processing at ups facility'), ('2023-10-20', 'Out for delivery today'), ('2023-10-20', 'Delivered ')]",Shipped On Time,2023-10-23,On Time
115,33864013,4144857732,2023-10-18,2023-10-19,DHL,"[('2023-10-19', 'Shipment picked up'), ('2023-10-19', 'Processed at belfast-united kingdom'), ('2023-10-19', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-19', 'Shipment is in transit to destination'), ('2023-10-19', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-20', 'Processed at east midlands-united kingdom'), ('2023-10-20', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-20', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-20', 'Processed at vitoria-spain'), ('2023-10-20', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-20', 'Arrived at dhl delivery facility  vitoria-spain'), ('2023-10-20', 'Shipment is out with courier for delivery'), ('2023-10-20', 'Delivered')]",Shipped On Time,2023-10-23,On Time
116,33865839,4144854980,2023-10-18,2023-10-19,DHL,"[('2023-10-19', 'Shipment picked up'), ('2023-10-19', 'Processed at belfast-united kingdom'), ('2023-10-19', 'Shipment is in transit to destination'), ('2023-10-19', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-19', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-20', 'Processed at east midlands-united kingdom'), ('2023-10-20', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-20', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-20', 'Processed at vitoria-spain'), ('2023-10-20', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-20', 'Arrived at dhl delivery facility  zaragoza-spain'), ('2023-10-20', 'Shipment is out with courier for delivery'), ('2023-10-20', 'Delivered')]",Shipped On Time,2023-10-23,On Time
117,33867539,8121565653,2023-10-18,2023-10-19,DHL,"[('2023-10-19', 'Shipment picked up'), ('2023-10-19', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-19', 'Processed at belfast-united kingdom'), ('2023-10-19', 'Processed at dublin-ireland, republic of'), ('2023-10-19', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-20', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-20', 'Processed at leipzig-germany'), ('2023-10-20', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-20', 'Arrived at dhl sort facility  lyon-france'), ('2023-10-20', 'Processed at lyon-france'), ('2023-10-20', 'Shipment is on hold'), ('2023-10-20', 'Scheduled to depart on the next planned movement'), ('2023-10-20', 'Shipment is out with courier for delivery'), ('2023-10-20', 'Awaiting collection by the consignee'), ('2023-10-20', 'Delivered')]",Shipped On Time,2023-10-23,On Time
118,33871539,8121564043,2023-10-18,2023-10-19,DHL,"[('2023-10-19', 'Shipment picked up'), ('2023-10-19', 'Processed at belfast-united kingdom'), ('2023-10-19', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-19', 'Processed at dublin-ireland, republic of'), ('2023-10-19', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-20', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-20', 'Processed at leipzig-germany'), ('2023-10-20', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-20', 'Arrived at dhl sort facility  rome-italy'), ('2023-10-20', 'Processed at rome-italy'), ('2023-10-20', 'Shipment has departed from a dhl facility rome-italy'), ('2023-10-20', 'Arrived at dhl delivery facility  rome-italy'), ('2023-10-20', 'Shipment is out with courier for delivery'), ('2023-10-20', 'Delivered')]",Shipped On Time,2023-10-23,On Time
119,33873918,8370765233,2023-10-18,2023-10-19,DHL,"[('2023-10-19', 'Shipment picked up'), ('2023-10-19', 'Processed at belfast-united kingdom'), ('2023-10-19', 'Shipment is in transit to destination'), ('2023-10-19', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-19', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-20', 'Processed at east midlands-united kingdom'), ('2023-10-20', 'Scheduled to depart on the next planned movement'), ('2023-10-21', 'Scheduled to depart on the next planned movement'), ('2023-10-22', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-23', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-23', 'Processed at vitoria-spain'), ('2023-10-23', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-23', 'Arrived at dhl sort facility  alicante-spain'), ('2023-10-23', 'Processed at alicante-spain'), ('2023-10-23', 'Shipment has departed from a dhl facility alicante-spain'), ('2023-10-23', 'Arrived at dhl delivery facility  alicante-spain'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Awaiting collection by the consignee'), ('2023-10-24', 'Delivered')]",Shipped On Time,2023-10-23,Late
120,33878449,8121652840,2023-10-19,2023-10-19,DHL,"[('2023-10-19', 'Shipment picked up'), ('2023-10-19', 'Processed at belfast-united kingdom'), ('2023-10-19', 'Shipment is in transit to destination'), ('2023-10-19', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-19', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-20', 'Processed at east midlands-united kingdom'), ('2023-10-20', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-20', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-20', 'Processed at vitoria-spain'), ('2023-10-20', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-20', 'Arrived at dhl delivery facility  vitoria-spain'), ('2023-10-20', 'Shipment is out with courier for delivery'), ('2023-10-20', 'Delivery attempted but no response at consignee address'), ('2023-10-23', 'Shipment is out with courier for delivery'), ('2023-10-23', 'Delivered')]",Shipped On Time,2023-10-23,On Time
121,33881619,9815904092,2023-10-19,2023-10-19,DHL,"[('2023-10-19', 'Shipment picked up'), ('2023-10-19', 'Processed at belfast-united kingdom'), ('2023-10-19', 'Shipment is in transit to destination'), ('2023-10-19', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-19', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-20', 'Processed at east midlands-united kingdom'), ('2023-10-20', 'Shipment is on hold'), ('2023-10-20', 'Scheduled to depart on the next planned movement'), ('2023-10-21', 'Scheduled to depart on the next planned movement'), ('2023-10-22', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-23', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-23', 'Processed at vitoria-spain'), ('2023-10-23', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-23', 'Arrived at dhl sort facility  sevilla-spain'), ('2023-10-23', 'Processed at sevilla-spain'), ('2023-10-23', 'Shipment has departed from a dhl facility sevilla-spain'), ('2023-10-23', 'Arrived at dhl delivery facility  sevilla-spain'), ('2023-10-23', 'Shipment is out with courier for delivery'), ('2023-10-23', 'Delivered')]",Shipped On Time,2023-10-23,On Time
122,33881724,5864735225,2023-10-19,2023-10-19,DHL,"[('2023-10-19', 'Shipment picked up'), ('2023-10-19', 'Processed at belfast-united kingdom'), ('2023-10-19', 'Shipment is in transit to destination'), ('2023-10-19', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-19', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-19', 'Processed at east midlands-united kingdom'), ('2023-10-20', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-20', 'Arrived at dhl sort facility  paris-france'), ('2023-10-20', 'Processed at paris-france'), ('2023-10-20', 'Shipment has departed from a dhl facility paris-france'), ('2023-10-20', 'Arrived at dhl delivery facility  orly-france'), ('2023-10-20', 'Shipment is out with courier for delivery'), ('2023-10-20', 'Delivery attempted but no response at consignee address'), ('2023-10-24', 'Shipment is scheduled for delivery'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Delivered')]",Shipped On Time,2023-10-23,On Time
123,33884254,2524907604,2023-10-19,2023-10-19,DHL,"[('2023-10-19', 'Shipment picked up'), ('2023-10-19', 'Processed at belfast-united kingdom'), ('2023-10-19', 'Shipment is in transit to destination'), ('2023-10-19', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-19', 'Shipment is in transit to destination'), ('2023-10-19', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-20', 'Arrived at dhl sort facility  brussels-belgium'), ('2023-10-20', 'Processed at brussels-belgium'), ('2023-10-20', 'Shipment has departed from a dhl facility brussels-belgium'), ('2023-10-20', 'Arrived at dhl sort facility  marseille-france'), ('2023-10-20', 'Processed at marseille-france'), ('2023-10-20', 'Shipment has departed from a dhl facility marseille-france'), ('2023-10-20', 'Arrived at dhl delivery facility  marseille-france'), ('2023-10-20', 'Shipment is out with courier for delivery'), ('2023-10-20', 'Awaiting collection by the consignee'), ('2023-10-20', 'Delivered')]",Shipped On Time,2023-10-24,On Time
124,33885618,7282286491,2023-10-19,2023-10-19,DHL,"[('2023-10-19', 'Shipment picked up'), ('2023-10-19', 'Processed at belfast-united kingdom'), ('2023-10-19', 'Shipment is in transit to destination'), ('2023-10-19', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-19', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-20', 'Processed at east midlands-united kingdom'), ('2023-10-20', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-20', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-20', 'Processed at vitoria-spain'), ('2023-10-20', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-20', 'Arrived at dhl delivery facility  oviedo-spain'), ('2023-10-20', 'Shipment is out with courier for delivery'), ('2023-10-20', 'Delivered')]",Shipped On Time,2023-10-24,On Time
125,33886084,9816223896,2023-10-19,2023-10-20,DHL,"[('2023-10-20', 'Shipment picked up'), ('2023-10-20', 'Processed at belfast-united kingdom'), ('2023-10-20', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-20', 'Processed at dublin-ireland, republic of'), ('2023-10-20', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-21', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-21', 'Processed at leipzig-germany'), ('2023-10-21', 'Scheduled to depart on the next planned movement'), ('2023-10-23', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-23', 'Shipment is in transit to destination'), ('2023-10-23', 'Shipment has departed from a dhl facility marseille-france'), ('2023-10-23', 'Shipment is in transit to destination'), ('2023-10-23', 'Shipment has departed from a dhl facility toulouse-france'), ('2023-10-23', 'Arrived at dhl sort facility  toulouse-france'), ('2023-10-23', 'Processed at toulouse-france'), ('2023-10-23', 'Shipment is out with courier for delivery'), ('2023-10-23', 'Delivery attempted but no response at consignee address'), ('2023-10-24', 'Processed at toulouse-france'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Delivered')]",Shipped On Time,2023-10-24,On Time
126,33888619,4178608545,2023-10-19,2023-10-20,DHL,"[('2023-10-31', 'Shipment picked up'), ('2023-10-31', 'Processed at belfast-united kingdom'), ('2023-10-31', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-31', 'Shipment is in transit to destination'), ('2023-10-31', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-11-01', 'Processed at east midlands-united kingdom'), ('2023-11-01', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-11-01', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-11-01', 'Processed at vitoria-spain'), ('2023-11-01', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-11-01', 'Arrived at dhl sort facility  sevilla-spain'), ('2023-11-01', 'Shipment has departed from a dhl facility sevilla-spain'), ('2023-11-01', 'Arrived at dhl delivery facility  malaga-spain'), ('2023-11-02', 'Shipment is out with courier for delivery'), ('2023-11-02', 'Delivered')]",Shipped On Time,2023-10-24,Late
127,33890025,9816222975,2023-10-19,2023-10-20,DHL,"[('2023-10-20', 'Shipment picked up'), ('2023-10-20', 'Processed at belfast-united kingdom'), ('2023-10-20', 'Shipment is in transit to destination'), ('2023-10-20', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-20', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-21', 'Processed at east midlands-united kingdom'), ('2023-10-21', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-21', 'Arrived at dhl sort facility  milan - malpensa-italy'), ('2023-10-21', 'Processed at milan - malpensa-italy'), ('2023-10-21', 'Scheduled to depart on the next planned movement'), ('2023-10-23', 'Shipment has departed from a dhl facility milan - malpensa-italy'), ('2023-10-23', 'Arrived at dhl delivery facility  milan-italy'), ('2023-10-23', 'Shipment is out with courier for delivery'), ('2023-10-23', 'Delivered')]",Shipped On Time,2023-10-24,On Time
128,33890261,1Z0438R96899358220,2023-10-19,2023-10-20,UPS,"[('2023-10-20', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-20', 'Collection scan '), ('2023-10-20', 'Origin scan'), ('2023-10-20', 'Departed from facility'), ('2023-10-20', 'Arrived at facility'), ('2023-10-23', 'Departed from facility'), ('2023-10-24', 'Arrived at facility'), ('2023-10-24', 'Processing at ups facility'), ('2023-10-24', 'Out for delivery today'), ('2023-10-24', 'Delivered ')]",Shipped On Time,2023-10-24,On Time
129,33893860,9816222006,2023-10-19,2023-10-20,DHL,"[('2023-10-20', 'Shipment picked up'), ('2023-10-20', 'Processed at belfast-united kingdom'), ('2023-10-20', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-20', 'Processed at dublin-ireland, republic of'), ('2023-10-20', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-21', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-21', 'Processed at leipzig-germany'), ('2023-10-21', 'Scheduled to depart on the next planned movement'), ('2023-10-22', 'Processed at leipzig-germany'), ('2023-10-23', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-23', 'Shipment is in transit to destination'), ('2023-10-23', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-23', 'Arrived at dhl sort facility  sevilla-spain'), ('2023-10-23', 'Shipment is out with courier for delivery'), ('2023-10-23', 'Delivered')]",Shipped On Time,2023-10-24,On Time
130,33898183,6398443951,2023-10-19,2023-10-20,DHL,"[('2023-10-20', 'Shipment picked up'), ('2023-10-20', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-20', 'Processed at belfast-united kingdom'), ('2023-10-20', 'Processed at dublin-ireland, republic of'), ('2023-10-20', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-21', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-21', 'Processed at leipzig-germany'), ('2023-10-21', 'Scheduled to depart on the next planned movement'), ('2023-10-23', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-23', 'Arrived at dhl sort facility  barcelona-spain'), ('2023-10-23', 'Processed at barcelona-spain'), ('2023-10-23', 'Shipment has departed from a dhl facility barcelona-spain'), ('2023-10-23', 'Shipment is out with courier for delivery'), ('2023-10-23', 'Delivered')]",Shipped On Time,2023-10-24,On Time
131,33900212,6398425530,2023-10-19,2023-10-20,DHL,"[('2023-10-20', 'Shipment picked up'), ('2023-10-20', 'Processed at belfast-united kingdom'), ('2023-10-20', 'Shipment is in transit to destination'), ('2023-10-20', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-20', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-21', 'Processed at east midlands-united kingdom'), ('2023-10-21', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-21', 'Arrived at dhl sort facility  madrid-spain'), ('2023-10-21', 'Processed at madrid-spain'), ('2023-10-23', 'Shipment is out with courier for delivery'), ('2023-10-23', 'Delivered')]",Shipped On Time,2023-10-24,On Time
132,33902071,5249624100,2023-10-19,2023-10-20,DHL,"[('2023-10-20', 'Shipment picked up'), ('2023-10-20', 'Processed at belfast-united kingdom'), ('2023-10-20', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-20', 'Shipment is in transit to destination'), ('2023-10-20', 'Shipment is in transit to destination'), ('2023-10-20', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-21', 'Arrived at dhl sort facility  brussels-belgium'), ('2023-10-21', 'Processed at brussels-belgium'), ('2023-10-22', 'Processed at brussels-belgium'), ('2023-10-22', 'Shipment has departed from a dhl facility brussels-belgium'), ('2023-10-23', 'Arrived at dhl delivery facility  strasbourg-france'), ('2023-10-23', 'Shipment is out with courier for delivery'), ('2023-10-23', 'Awaiting collection by the consignee'), ('2023-10-23', 'Delivered')]",Shipped On Time,2023-10-24,On Time
